time,country,sector,value_var,value_100
2020M03,Sweden,intermediate goods,0.4,112.7
2020M03,Sweden,energy,-11.9,104.2
2020M03,Sweden,capital goods,0.4,111.4
2020M03,Sweden,durable consumer goods,1.0,115.4
2020M03,Sweden,non-durable consumer goods,0.5,110.3
2020M04,EU,general,-1.5,100.8
2020M04,EU,intermediate goods,-0.5,102.8
2020M04,EU,energy,-8.5,87.6
2020M04,EU,capital goods,0.3,103.4
2020M04,EU,durable consumer goods,0.4,103.6
2020M04,EU,non-durable consumer goods,-0.4,103.9
2020M04,Belgium,general,-2.4,107.4
2020M04,Belgium,intermediate goods,-2.9,104.0
2020M04,Belgium,energy,-5.9,110.6
2020M04,Belgium,capital goods,0.3,100.2
2020M04,Belgium,durable consumer goods,0.6,103.7
2020M04,Belgium,non-durable consumer goods,-0.1,106.1
2020M04,Bulgaria,general,-2.5,104.4
2020M04,Bulgaria,intermediate goods,0.3,106.3
2020M04,Bulgaria,energy,-8.6,98.2
2020M04,Bulgaria,capital goods,0.1,105.8
2020M04,Bulgaria,durable consumer goods,0.0,106.2
2020M04,Bulgaria,non-durable consumer goods,0.2,109.1
2020M04,Czechia,general,0.9,101.6
2020M04,Czechia,intermediate goods,1.1,100.8
2020M04,Czechia,energy,-4.5,98.6
2020M04,Czechia,capital goods,2.8,102.6
2020M04,Czechia,durable consumer goods,1.6,93.7
2020M04,Czechia,non-durable consumer goods,1.2,106.6
2020M04,Denmark,general,-0.9,99.4
2020M04,Denmark,intermediate goods,-0.1,101.3
2020M04,Denmark,energy,-10.7,64.9
2020M04,Denmark,capital goods,-0.2,104.0
2020M04,Denmark,durable consumer goods,-1.7,101.3
2020M04,Denmark,non-durable consumer goods,0.6,102.7
2020M04,Germany,general,-0.5,102.5
2020M04,Germany,intermediate goods,-0.3,103.1
2020M04,Germany,energy,-2.9,94.3
2020M04,Germany,capital goods,0.1,103.5
2020M04,Germany,durable consumer goods,0.2,105.3
2020M04,Germany,non-durable consumer goods,-0.2,105.3
2020M04,Estonia,general,-0.2,101.4
2020M04,Estonia,intermediate goods,0.0,102.4
2020M04,Estonia,energy,-2.8,97.7
2020M04,Estonia,capital goods,0.5,93.3
2020M04,Estonia,durable consumer goods,0.2,105.0
2020M04,Estonia,non-durable consumer goods,-0.6,109.5
2020M04,Ireland,general,-3.3,87.9
2020M04,Ireland,intermediate goods,-0.5,102.8
2020M04,Ireland,energy,-8.5,87.6
2020M04,Ireland,capital goods,0.3,103.4
2020M04,Ireland,durable consumer goods,0.4,103.6
2020M04,Ireland,non-durable consumer goods,-0.4,103.9
2020M04,Greece,general,-4.1,91.2
2020M04,Greece,intermediate goods,-0.1,100.3
2020M04,Greece,energy,-9.5,81.2
2020M04,Greece,capital goods,0.0,102.8
2020M04,Greece,durable consumer goods,0.0,101.6
2020M04,Greece,non-durable consumer goods,0.3,99.4
2020M04,Spain,general,-2.5,97.0
2020M04,Spain,intermediate goods,-0.6,102.1
2020M04,Spain,energy,-10.6,78.6
2020M04,Spain,capital goods,-0.1,102.8
2020M04,Spain,durable consumer goods,0.2,105.5
2020M04,Spain,non-durable consumer goods,-0.2,103.4
2020M04,France,general,-2.2,99.3
2020M04,France,intermediate goods,-1.2,98.8
2020M04,France,energy,-12.8,87.0
2020M04,France,capital goods,0.6,104.9
2020M04,France,durable consumer goods,0.0,101.9
2020M04,France,non-durable consumer goods,0.0,100.9
2020M04,Croatia,general,-2.5,95.9
2020M04,Croatia,intermediate goods,0.1,98.9
2020M04,Croatia,energy,-13.0,80.2
2020M04,Croatia,capital goods,-0.1,100.8
2020M04,Croatia,durable consumer goods,-0.1,95.1
2020M04,Croatia,non-durable consumer goods,0.5,101.3
2020M04,Italy,general,-2.6,98.6
2020M04,Italy,intermediate goods,-0.3,102.9
2020M04,Italy,energy,-11.4,83.9
2020M04,Italy,capital goods,0.0,102.7
2020M04,Italy,durable consumer goods,0.1,103.0
2020M04,Italy,non-durable consumer goods,-0.2,102.9
2020M04,Cyprus,general,-0.3,103.2
2020M04,Cyprus,intermediate goods,-0.4,98.3
2020M04,Cyprus,energy,-0.1,108.0
2020M04,Cyprus,capital goods,0.1,104.6
2020M04,Cyprus,durable consumer goods,0.0,107.8
2020M04,Cyprus,non-durable consumer goods,-0.5,102.8
2020M04,Latvia,general,0.0,104.6
2020M04,Latvia,intermediate goods,-0.1,103.2
2020M04,Latvia,energy,-0.1,99.4
2020M04,Latvia,capital goods,0.7,103.2
2020M04,Latvia,durable consumer goods,-0.8,101.0
2020M04,Latvia,non-durable consumer goods,-0.1,112.0
2020M04,Lithuania,general,-5.2,91.6
2020M04,Lithuania,intermediate goods,-3.1,94.4
2020M04,Lithuania,energy,-19.1,67.4
2020M04,Lithuania,capital goods,1.0,99.0
2020M04,Lithuania,durable consumer goods,-0.2,103.4
2020M04,Lithuania,non-durable consumer goods,-0.3,106.9
2020M04,Luxembourg,general,2.2,105.0
2020M04,Luxembourg,intermediate goods,-0.7,105.6
2020M04,Luxembourg,energy,-0.3,86.1
2020M04,Luxembourg,capital goods,-0.1,109.9
2020M04,Luxembourg,durable consumer goods,0.4,103.6
2020M04,Luxembourg,non-durable consumer goods,16.4,113.6
2020M04,Hungary,general,0.4,112.8
2020M04,Hungary,intermediate goods,1.0,116.7
2020M04,Hungary,energy,-3.8,98.3
2020M04,Hungary,capital goods,1.6,117.7
2020M04,Hungary,durable consumer goods,2.5,99.4
2020M04,Hungary,non-durable consumer goods,0.9,117.9
2020M04,Malta,general,0.2,108.6
2020M04,Malta,intermediate goods,0.0,119.7
2020M04,Malta,energy,0.0,96.0
2020M04,Malta,capital goods,0.2,106.7
2020M04,Malta,durable consumer goods,0.0,93.7
2020M04,Malta,non-durable consumer goods,0.4,103.6
2020M04,Netherlands,general,-3.1,96.5
2020M04,Netherlands,intermediate goods,-3.8,97.9
2020M04,Netherlands,energy,-15.7,57.4
2020M04,Netherlands,capital goods,0.2,109.4
2020M04,Netherlands,durable consumer goods,0.4,109.6
2020M04,Netherlands,non-durable consumer goods,-0.7,106.8
2020M04,Austria,general,-0.8,100.5
2020M04,Austria,intermediate goods,-0.2,101.7
2020M04,Austria,energy,-3.4,92.5
2020M04,Austria,capital goods,0.1,103.9
2020M04,Austria,durable consumer goods,0.1,103.9
2020M04,Austria,non-durable consumer goods,-0.4,103.8
2020M04,Poland,general,-0.6,104.9
2020M04,Poland,intermediate goods,0.6,105.2
2020M04,Poland,energy,-4.9,104.1
2020M04,Poland,capital goods,0.9,104.5
2020M04,Poland,durable consumer goods,0.8,102.4
2020M04,Poland,non-durable consumer goods,-0.6,107.7
2020M04,Portugal,general,-2.8,98.3
2020M04,Portugal,intermediate goods,-0.7,101.4
2020M04,Portugal,energy,-13.9,84.1
2020M04,Portugal,capital goods,0.2,100.7
2020M04,Portugal,durable consumer goods,0.0,102.3
2020M04,Portugal,non-durable consumer goods,0.4,102.9
2020M04,Romania,general,-1.7,109.4
2020M04,Romania,intermediate goods,0.1,110.1
2020M04,Romania,energy,-7.6,97.9
2020M04,Romania,capital goods,0.2,113.8
2020M04,Romania,durable consumer goods,-0.2,113.2
2020M04,Romania,non-durable consumer goods,0.2,116.2
2020M04,Slovenia,general,0.2,103.2
2020M04,Slovenia,intermediate goods,0.1,102.9
2020M04,Slovenia,energy,-0.5,105.9
2020M04,Slovenia,capital goods,0.4,100.8
2020M04,Slovenia,durable consumer goods,0.0,99.6
2020M04,Slovenia,non-durable consumer goods,0.5,105.7
2020M04,Slovakia,general,-1.6,102.5
2020M04,Slovakia,intermediate goods,-0.1,100.7
2020M04,Slovakia,energy,-3.7,106.8
2020M04,Slovakia,capital goods,-1.4,104.2
2020M04,Slovakia,durable consumer goods,0.7,83.1
2020M04,Slovakia,non-durable consumer goods,-1.3,112.2
2020M04,Finland,general,-1.4,98.9
2020M04,Finland,intermediate goods,0.0,102.2
2020M04,Finland,energy,-8.5,87.6
2020M04,Finland,capital goods,0.3,104.6
2020M04,Finland,durable consumer goods,0.3,106.8
2020M04,Finland,non-durable consumer goods,-0.2,102.0
2020M04,Sweden,general,0.0,110.9
2020M04,Sweden,intermediate goods,2.0,114.9
2020M04,Sweden,energy,-13.2,90.4
2020M04,Sweden,capital goods,1.6,113.2
2020M04,Sweden,durable consumer goods,1.3,116.9
2020M04,Sweden,non-durable consumer goods,1.6,112.1
2020M05,EU,general,-0.4,100.4
2020M05,EU,intermediate goods,-0.5,102.3
2020M05,EU,energy,-0.7,87.0
2020M05,EU,capital goods,-0.1,103.3
2020M05,EU,durable consumer goods,0.0,103.6
2020M05,EU,non-durable consumer goods,-0.5,103.4
2020M05,Belgium,general,-3.3,103.9
2020M05,Belgium,intermediate goods,-1.2,102.8
2020M05,Belgium,energy,-10.8,98.6
2020M05,Belgium,capital goods,-0.5,99.7
2020M05,Belgium,durable consumer goods,0.6,104.3
2020M05,Belgium,non-durable consumer goods,-0.8,105.3
2020M05,Bulgaria,general,-1.1,103.3
2020M05,Bulgaria,intermediate goods,-2.2,104.0
2020M05,Bulgaria,energy,-0.9,97.3
2020M05,Bulgaria,capital goods,0.1,105.9
2020M05,Bulgaria,durable consumer goods,0.2,106.4
2020M05,Bulgaria,non-durable consumer goods,-0.2,108.9
2020M05,Czechia,general,0.1,101.7
2020M05,Czechia,intermediate goods,0.0,100.8
2020M05,Czechia,energy,0.4,99.0
2020M05,Czechia,capital goods,0.3,102.9
2020M05,Czechia,durable consumer goods,0.9,94.5
2020M05,Czechia,non-durable consumer goods,-0.8,105.8
2020M05,Denmark,general,-0.6,98.8
2020M05,Denmark,intermediate goods,0.1,101.4
2020M05,Denmark,energy,0.0,64.9
2020M05,Denmark,capital goods,0.2,104.2
2020M05,Denmark,durable consumer goods,0.1,101.4
2020M05,Denmark,non-durable consumer goods,-2.1,100.5
2020M05,Germany,general,-0.4,102.1
2020M05,Germany,intermediate goods,-0.4,102.7
2020M05,Germany,energy,-1.2,93.2
2020M05,Germany,capital goods,0.1,103.6
2020M05,Germany,durable consumer goods,0.0,105.3
2020M05,Germany,non-durable consumer goods,-0.8,104.5
2020M05,Estonia,general,0.1,101.5
2020M05,Estonia,intermediate goods,-0.4,102.0
2020M05,Estonia,energy,3.6,101.2
2020M05,Estonia,capital goods,-0.4,92.9
2020M05,Estonia,durable consumer goods,0.1,105.1
2020M05,Estonia,non-durable consumer goods,0.1,109.6
2020M05,Ireland,general,-0.9,87.1
2020M05,Ireland,intermediate goods,-0.5,102.3
2020M05,Ireland,energy,-0.7,87.0
2020M05,Ireland,capital goods,-0.1,103.3
2020M05,Ireland,durable consumer goods,0.0,103.6
2020M05,Ireland,non-durable consumer goods,-0.5,103.4
2020M05,Greece,general,1.8,92.8
2020M05,Greece,intermediate goods,-0.1,100.2
2020M05,Greece,energy,4.3,84.7
2020M05,Greece,capital goods,0.2,103.0
2020M05,Greece,durable consumer goods,-0.1,101.5
2020M05,Greece,non-durable consumer goods,-0.1,99.3
2020M05,Spain,general,-0.3,96.7
2020M05,Spain,intermediate goods,-0.4,101.7
2020M05,Spain,energy,-0.1,78.5
2020M05,Spain,capital goods,0.2,103.0
2020M05,Spain,durable consumer goods,0.0,105.5
2020M05,Spain,non-durable consumer goods,-0.8,102.6
2020M05,France,general,-0.1,99.2
2020M05,France,intermediate goods,-0.6,98.2
2020M05,France,energy,0.9,87.8
2020M05,France,capital goods,-0.1,104.8
2020M05,France,durable consumer goods,0.4,102.3
2020M05,France,non-durable consumer goods,-0.3,100.6
2020M05,Croatia,general,-0.8,95.1
2020M05,Croatia,intermediate goods,0.0,98.9
2020M05,Croatia,energy,-3.7,77.2
2020M05,Croatia,capital goods,0.0,100.8
2020M05,Croatia,durable consumer goods,-0.2,94.9
2020M05,Croatia,non-durable consumer goods,-0.4,100.9
2020M05,Italy,general,-0.1,98.5
2020M05,Italy,intermediate goods,0.0,102.9
2020M05,Italy,energy,-0.4,83.6
2020M05,Italy,capital goods,0.1,102.8
2020M05,Italy,durable consumer goods,0.3,103.3
2020M05,Italy,non-durable consumer goods,-0.4,102.5
2020M05,Cyprus,general,-2.6,100.5
2020M05,Cyprus,intermediate goods,0.0,98.3
2020M05,Cyprus,energy,-8.1,99.3
2020M05,Cyprus,capital goods,-0.1,104.5
2020M05,Cyprus,durable consumer goods,0.0,107.8
2020M05,Cyprus,non-durable consumer goods,-1.8,101.0
2020M05,Latvia,general,-0.8,103.8
2020M05,Latvia,intermediate goods,-0.3,102.9
2020M05,Latvia,energy,-2.2,97.2
2020M05,Latvia,capital goods,-0.8,102.4
2020M05,Latvia,durable consumer goods,0.5,101.5
2020M05,Latvia,non-durable consumer goods,-0.9,111.0
2020M05,Lithuania,general,0.0,91.6
2020M05,Lithuania,intermediate goods,-1.0,93.5
2020M05,Lithuania,energy,4.2,70.2
2020M05,Lithuania,capital goods,-0.3,98.7
2020M05,Lithuania,durable consumer goods,0.0,103.4
2020M05,Lithuania,non-durable consumer goods,-1.9,104.9
2020M05,Luxembourg,general,1.7,106.8
2020M05,Luxembourg,intermediate goods,1.5,107.2
2020M05,Luxembourg,energy,0.0,86.1
2020M05,Luxembourg,capital goods,0.1,110.0
2020M05,Luxembourg,durable consumer goods,0.0,103.6
2020M05,Luxembourg,non-durable consumer goods,4.3,118.5
2020M05,Hungary,general,-1.4,111.2
2020M05,Hungary,intermediate goods,-1.4,115.1
2020M05,Hungary,energy,-2.3,96.0
2020M05,Hungary,capital goods,-1.2,116.3
2020M05,Hungary,durable consumer goods,-1.8,97.6
2020M05,Hungary,non-durable consumer goods,-1.1,116.6
2020M05,Malta,general,0.0,108.6
2020M05,Malta,intermediate goods,0.2,119.9
2020M05,Malta,energy,0.0,96.0
2020M05,Malta,capital goods,-0.1,106.6
2020M05,Malta,durable consumer goods,0.0,93.7
2020M05,Malta,non-durable consumer goods,-0.1,103.5
2020M05,Netherlands,general,-0.1,96.4
2020M05,Netherlands,intermediate goods,-1.2,96.7
2020M05,Netherlands,energy,5.6,60.6
2020M05,Netherlands,capital goods,0.0,109.4
2020M05,Netherlands,durable consumer goods,0.2,109.8
2020M05,Netherlands,non-durable consumer goods,-0.7,106.1
2020M05,Austria,general,-0.4,100.1
2020M05,Austria,intermediate goods,-0.2,101.5
2020M05,Austria,energy,-1.8,90.8
2020M05,Austria,capital goods,0.0,103.9
2020M05,Austria,durable consumer goods,0.2,104.1
2020M05,Austria,non-durable consumer goods,-0.2,103.6
2020M05,Poland,general,-0.2,104.7
2020M05,Poland,intermediate goods,-0.4,104.8
2020M05,Poland,energy,1.0,105.1
2020M05,Poland,capital goods,-0.1,104.4
2020M05,Poland,durable consumer goods,0.1,102.5
2020M05,Poland,non-durable consumer goods,-0.8,106.8
2020M05,Portugal,general,-0.9,97.4
2020M05,Portugal,intermediate goods,-0.9,100.5
2020M05,Portugal,energy,-2.5,82.0
2020M05,Portugal,capital goods,0.0,100.7
2020M05,Portugal,durable consumer goods,0.1,102.4
2020M05,Portugal,non-durable consumer goods,-0.6,102.3
2020M05,Romania,general,-0.3,109.1
2020M05,Romania,intermediate goods,-0.1,110.0
2020M05,Romania,energy,-2.0,95.9
2020M05,Romania,capital goods,0.8,114.7
2020M05,Romania,durable consumer goods,0.4,113.6
2020M05,Romania,non-durable consumer goods,-0.3,115.8
2020M05,Slovenia,general,-0.3,102.9
2020M05,Slovenia,intermediate goods,-0.2,102.7
2020M05,Slovenia,energy,-0.8,105.1
2020M05,Slovenia,capital goods,-0.1,100.7
2020M05,Slovenia,durable consumer goods,-0.9,98.7
2020M05,Slovenia,non-durable consumer goods,-0.1,105.6
2020M05,Slovakia,general,-0.9,101.6
2020M05,Slovakia,intermediate goods,-0.5,100.2
2020M05,Slovakia,energy,-2.5,104.1
2020M05,Slovakia,capital goods,-0.3,103.9
2020M05,Slovakia,durable consumer goods,-1.1,82.2
2020M05,Slovakia,non-durable consumer goods,-0.4,111.7
2020M05,Finland,general,0.0,98.9
2020M05,Finland,intermediate goods,-0.2,102.0
2020M05,Finland,energy,-0.7,87.0
2020M05,Finland,capital goods,0.2,104.8
2020M05,Finland,durable consumer goods,0.3,107.1
2020M05,Finland,non-durable consumer goods,0.9,102.9
2020M05,Sweden,general,-0.9,109.9
2020M05,Sweden,intermediate goods,-1.4,113.3
2020M05,Sweden,energy,0.4,90.8
2020M05,Sweden,capital goods,-0.8,112.3
2020M05,Sweden,durable consumer goods,-0.7,116.1
2020M05,Sweden,non-durable consumer goods,-0.8,111.2
2020M06,EU,general,0.5,100.9
2020M06,EU,intermediate goods,0.0,102.3
2020M06,EU,energy,4.5,90.9
2020M06,EU,capital goods,-0.3,103.0
2020M06,EU,durable consumer goods,-0.1,103.5
2020M06,EU,non-durable consumer goods,-0.2,103.2
2020M06,Belgium,general,2.2,106.2
2020M06,Belgium,intermediate goods,1.8,104.6
2020M06,Belgium,energy,6.8,105.3
2020M06,Belgium,capital goods,-0.5,99.2
2020M06,Belgium,durable consumer goods,-0.1,104.2
2020M06,Belgium,non-durable consumer goods,-0.1,105.2
2020M06,Bulgaria,general,1.1,104.4
2020M06,Bulgaria,intermediate goods,0.4,104.4
2020M06,Bulgaria,energy,3.3,100.5
2020M06,Bulgaria,capital goods,0.1,106.0
2020M06,Bulgaria,durable consumer goods,0.0,106.4
2020M06,Bulgaria,non-durable consumer goods,-0.1,108.8
2020M06,Czechia,general,-0.9,100.8
2020M06,Czechia,intermediate goods,-1.6,99.2
2020M06,Czechia,energy,2.3,101.3
2020M06,Czechia,capital goods,-1.5,101.4
2020M06,Czechia,durable consumer goods,-1.3,93.3
2020M06,Czechia,non-durable consumer goods,-0.9,104.8
2020M06,Denmark,general,3.4,102.2
2020M06,Denmark,intermediate goods,-0.2,101.2
2020M06,Denmark,energy,26.0,81.8
2020M06,Denmark,capital goods,-0.3,103.9
2020M06,Denmark,durable consumer goods,0.0,101.4
2020M06,Denmark,non-durable consumer goods,4.6,105.1
2020M06,Germany,general,0.0,102.1
2020M06,Germany,intermediate goods,-0.1,102.6
2020M06,Germany,energy,1.1,94.2
2020M06,Germany,capital goods,-0.2,103.4
2020M06,Germany,durable consumer goods,0.0,105.3
2020M06,Germany,non-durable consumer goods,-0.2,104.3
2020M06,Estonia,general,1.7,103.2
2020M06,Estonia,intermediate goods,0.5,102.5
2020M06,Estonia,energy,12.5,113.9
2020M06,Estonia,capital goods,0.8,93.6
2020M06,Estonia,durable consumer goods,-0.2,104.9
2020M06,Estonia,non-durable consumer goods,0.2,109.8
2020M06,Ireland,general,-1.4,85.9
2020M06,Ireland,intermediate goods,0.0,102.3
2020M06,Ireland,energy,4.5,90.9
2020M06,Ireland,capital goods,-0.3,103.0
2020M06,Ireland,durable consumer goods,-0.1,103.5
2020M06,Ireland,non-durable consumer goods,-0.2,103.2
2020M06,Greece,general,2.6,95.2
2020M06,Greece,intermediate goods,-0.3,99.9
2020M06,Greece,energy,6.3,90.0
2020M06,Greece,capital goods,0.3,103.3
2020M06,Greece,durable consumer goods,-0.5,101.0
2020M06,Greece,non-durable consumer goods,-0.2,99.1
2020M06,Spain,general,1.6,98.2
2020M06,Spain,intermediate goods,-0.1,101.6
2020M06,Spain,energy,8.7,85.3
2020M06,Spain,capital goods,-0.3,102.7
2020M06,Spain,durable consumer goods,-0.1,105.4
2020M06,Spain,non-durable consumer goods,-0.3,102.3
2020M06,France,general,0.6,99.8
2020M06,France,intermediate goods,0.6,98.8
2020M06,France,energy,4.3,91.6
2020M06,France,capital goods,-0.2,104.6
2020M06,France,durable consumer goods,-0.2,102.1
2020M06,France,non-durable consumer goods,-0.3,100.3
2020M06,Croatia,general,1.2,96.2
2020M06,Croatia,intermediate goods,0.1,99.0
2020M06,Croatia,energy,7.0,82.6
2020M06,Croatia,capital goods,0.1,100.9
2020M06,Croatia,durable consumer goods,-0.6,94.3
2020M06,Croatia,non-durable consumer goods,-0.3,100.6
2020M06,Italy,general,0.5,99.0
2020M06,Italy,intermediate goods,-0.3,102.6
2020M06,Italy,energy,2.6,85.8
2020M06,Italy,capital goods,0.3,103.1
2020M06,Italy,durable consumer goods,0.2,103.5
2020M06,Italy,non-durable consumer goods,0.1,102.6
2020M06,Cyprus,general,0.2,100.7
2020M06,Cyprus,intermediate goods,-0.3,98.0
2020M06,Cyprus,energy,0.4,99.7
2020M06,Cyprus,capital goods,0.0,104.5
2020M06,Cyprus,durable consumer goods,0.4,108.2
2020M06,Cyprus,non-durable consumer goods,0.5,101.5
2020M06,Latvia,general,-0.1,103.7
2020M06,Latvia,intermediate goods,0.1,103.0
2020M06,Latvia,energy,0.3,97.5
2020M06,Latvia,capital goods,-0.2,102.2
2020M06,Latvia,durable consumer goods,0.5,102.0
2020M06,Latvia,non-durable consumer goods,-0.5,110.4
2020M06,Lithuania,general,2.6,94.0
2020M06,Lithuania,intermediate goods,0.0,93.5
2020M06,Lithuania,energy,13.8,79.9
2020M06,Lithuania,capital goods,0.2,98.9
2020M06,Lithuania,durable consumer goods,-0.2,103.2
2020M06,Lithuania,non-durable consumer goods,0.0,104.9
2020M06,Luxembourg,general,0.8,107.7
2020M06,Luxembourg,intermediate goods,0.2,107.4
2020M06,Luxembourg,energy,0.0,86.1
2020M06,Luxembourg,capital goods,0.0,110.0
2020M06,Luxembourg,durable consumer goods,-0.1,103.5
2020M06,Luxembourg,non-durable consumer goods,4.0,123.2
2020M06,Hungary,general,0.6,111.9
2020M06,Hungary,intermediate goods,-0.2,114.9
2020M06,Hungary,energy,3.0,98.9
2020M06,Hungary,capital goods,0.4,116.8
2020M06,Hungary,durable consumer goods,0.1,97.7
2020M06,Hungary,non-durable consumer goods,0.1,116.7
2020M06,Malta,general,-0.1,108.5
2020M06,Malta,intermediate goods,0.0,119.9
2020M06,Malta,energy,0.0,96.0
2020M06,Malta,capital goods,-0.2,106.4
2020M06,Malta,durable consumer goods,0.0,93.7
2020M06,Malta,non-durable consumer goods,-0.1,103.4
2020M06,Netherlands,general,1.0,97.4
2020M06,Netherlands,intermediate goods,0.5,97.2
2020M06,Netherlands,energy,11.6,67.6
2020M06,Netherlands,capital goods,-0.5,108.9
2020M06,Netherlands,durable consumer goods,-0.4,109.4
2020M06,Netherlands,non-durable consumer goods,-0.4,105.7
2020M06,Austria,general,0.2,100.3
2020M06,Austria,intermediate goods,-0.1,101.4
2020M06,Austria,energy,1.3,92.0
2020M06,Austria,capital goods,0.0,103.9
2020M06,Austria,durable consumer goods,0.0,104.1
2020M06,Austria,non-durable consumer goods,0.1,103.7
2020M06,Poland,general,0.4,105.1
2020M06,Poland,intermediate goods,-0.4,104.4
2020M06,Poland,energy,4.7,110.0
2020M06,Poland,capital goods,-0.2,104.2
2020M06,Poland,durable consumer goods,-0.5,102.0
2020M06,Poland,non-durable consumer goods,-0.1,106.7
2020M06,Portugal,general,0.4,97.8
2020M06,Portugal,intermediate goods,-0.3,100.2
2020M06,Portugal,energy,3.5,84.9
2020M06,Portugal,capital goods,0.0,100.7
2020M06,Portugal,durable consumer goods,0.0,102.4
2020M06,Portugal,non-durable consumer goods,0.1,102.4
